Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,GET /api/v1/reservas,7279,0,11,14.8315383210494,6.4789590032887645,396.14972900017165,105.0,24.304629066314458,0.0,11,12,13,14,17,23,49,99,330,400,400
POST,POST /api/v1/auth/login,50,0,4500,4513.249616400062,835.8831120021932,6324.693505997857,2282.0,0.16695033017113928,0.0,4600,5300,5500,5600,6000,6200,6300,6300,6300,6300,6300
,Aggregated,7329,0,11,45.520705179276874,6.4789590032887645,6324.693505997857,119.85195797516714,24.471579396485595,0.0,11,12,13,14,18,25,75,210,5700,6300,6300
