reservas-solicitudes-service-1  | {"@timestamp":"2026-09-11T05:03:16.436679828Z","@version":"1","message":"SQL Error: 0, SQLState: XXC02","logger_name":"org.hibernate.engine.jdbc.spi.SqlExceptionHelper","thread_name":"http-nio-8084-exec-118","level":"WARN","level_value":30000,"trace_id":"b104833aaeb0d2d8a366680e0f500aa3","span_id":"fd0acb4a2a07115f","service":"reservas-solicitudes-service"}
reservas-solicitudes-service-1  | {"@timestamp":"2026-09-11T05:03:16.414884586Z","@version":"1","message":"SQL Error: 0, SQLState: XXC02","logger_name":"org.hibernate.engine.jdbc.spi.SqlExceptionHelper","thread_name":"http-nio-8084-exec-119","level":"WARN","level_value":30000,"trace_id":"7b853e93e21dc34a4483902892320ca7","span_id":"b7681e67d40e46e8","service":"reservas-solicitudes-service"}
reservas-solicitudes-service-1  | {"@timestamp":"2026-09-11T05:03:16.468139744Z","@version":"1","message":"ERROR: No license installed. The maximum number of concurrently open transactions has been reached.\n  Hint: Obtain and install a valid license to continue.","logger_name":"org.hibernate.engine.jdbc.spi.SqlExceptionHelper","thread_name":"http-nio-8084-exec-119","level":"ERROR","level_value":40000,"trace_id":"7b853e93e21dc34a4483902892320ca7","span_id":"b7681e67d40e46e8","service":"reservas-solicitudes-service"}
reservas-solicitudes-service-1  | {"@timestamp":"2026-09-11T05:03:16.512082726Z","@version":"1","message":"ERROR: No license installed. The maximum number of concurrently open transactions has been reached.\n  Hint: Obtain and install a valid license to continue.","logger_name":"org.hibernate.engine.jdbc.spi.SqlExceptionHelper","thread_name":"http-nio-8084-exec-118","level":"ERROR","level_value":40000,"trace_id":"b104833aaeb0d2d8a366680e0f500aa3","span_id":"fd0acb4a2a07115f","service":"reservas-solicitudes-service"}
reservas-solicitudes-service-1  | {"@timestamp":"2026-09-11T05:03:16.409253498Z","@version":"1","message":"SQL Error: 0, SQLState: XXC02","logger_name":"org.hibernate.engine.jdbc.spi.SqlExceptionHelper","thread_name":"http-nio-8084-exec-129","level":"WARN","level_value":30000,"trace_id":"d33198c2e2f7369bac4792e60df7ae5c","span_id":"fe944b3d9280e422","service":"reservas-solicitudes-service"}
reservas-solicitudes-service-1  | {"@timestamp":"2026-09-11T05:03:16.517351081Z","@version":"1","message":"ERROR: No license installed. The maximum number of concurrently open transactions has been reached.\n  Hint: Obtain and install a valid license to continue.","logger_name":"org.hibernate.engine.jdbc.spi.SqlExceptionHelper","thread_name":"http-nio-8084-exec-129","level":"ERROR","level_value":40000,"trace_id":"d33198c2e2f7369bac4792e60df7ae5c","span_id":"fe944b3d9280e422","service":"reservas-solicitudes-service"}
reservas-solicitudes-service-1  | {"@timestamp":"2026-09-11T05:05:26.285643824Z","@version":"1","message":"SQL Error: 0, SQLState: XXC02","logger_name":"org.hibernate.engine.jdbc.spi.SqlExceptionHelper","thread_name":"http-nio-8084-exec-108","level":"WARN","level_value":30000,"trace_id":"8e00e0fac9f6128f9b12a1a11d231b5d","span_id":"a139aadff001f5da","service":"reservas-solicitudes-service"}
reservas-solicitudes-service-1  | {"@timestamp":"2026-09-11T05:05:26.287836443Z","@version":"1","message":"ERROR: No license installed. The maximum number of concurrently open transactions has been reached.\n  Hint: Obtain and install a valid license to continue.","logger_name":"org.hibernate.engine.jdbc.spi.SqlExceptionHelper","thread_name":"http-nio-8084-exec-108","level":"ERROR","level_value":40000,"trace_id":"8e00e0fac9f6128f9b12a1a11d231b5d","span_id":"a139aadff001f5da","service":"reservas-solicitudes-service"}
reservas-solicitudes-service-1  | {"@timestamp":"2026-09-11T05:05:26.290518395Z","@version":"1","message":"SQL Error: 0, SQLState: XXC02","logger_name":"org.hibernate.engine.jdbc.spi.SqlExceptionHelper","thread_name":"http-nio-8084-exec-126","level":"WARN","level_value":30000,"trace_id":"9745b3e1e61df290cf374f2a991e4ea3","span_id":"f8370730b1d2c48f","service":"reservas-solicitudes-service"}
reservas-solicitudes-service-1  | {"@timestamp":"2026-09-11T05:05:26.291202553Z","@version":"1","message":"ERROR: No license installed. The maximum number of concurrently open transactions has been reached.\n  Hint: Obtain and install a valid license to continue.","logger_name":"org.hibernate.engine.jdbc.spi.SqlExceptionHelper","thread_name":"http-nio-8084-exec-126","level":"ERROR","level_value":40000,"trace_id":"9745b3e1e61df290cf374f2a991e4ea3","span_id":"f8370730b1d2c48f","service":"reservas-solicitudes-service"}
