Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,GET /api/v1/reservas,7101,0,12,43.84279641800763,8.033355999941705,2980.5682610021904,105.0,23.783985419701757,0.0,12,14,16,17,29,80,610,1000,1900,3000,3000
POST,POST /api/v1/auth/login,50,0,7800.0,7162.640161780143,1800.8047280018218,9477.954117999616,2086.0,0.16746926784749863,0.0,7800,8300,8400,8600,9100,9300,9500,9500,9500,9500,9500
,Aggregated,7151,0,12,93.61763465994703,8.033355999941705,9477.954117999616,118.85120962103203,23.951454687549255,0.0,12,14,16,18,31,130,820,1600,8800,9500,9500
