Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,GET /api/v1/reservas,66624,50045,6,12.454615101873962,3.071156002988573,1803.1077050036401,384.3786323246878,18.514009214233837,13.906904285637795,6,9,11,13,17,25,51,99,800,1300,1800
GET,GET /api/v1/reservas/{id},22221,16687,6,11.913163860277944,3.055196000786964,1945.9855079985573,275.14517798478914,6.174948948569437,4.637116831140731,6,9,11,12,16,24,52,94,650,1600,1900
POST,POST /api/v1/auth/login,50,0,14000.0,13986.922807799709,9388.573202995758,17540.198041999247,2282.0,0.013894399326244176,0.0,14000,15000,15000,16000,17000,17000,18000,18000,18000,18000,18000
,Aggregated,88895,66732,6,20.17936701812777,3.055196000786964,17540.198041999247,358.1409865571742,24.702852562129518,18.544021116778527,6,9,11,12,17,25,53,100,1000,16000,18000
