Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,GET /api/v1/reservas,66699,50120,6,14.058598937513276,2.966159998322837,2636.5658819995588,384.0755183735888,18.529337515304842,13.923602996552852,6,9,12,14,20,33,76,130,660,2100,2600
GET,GET /api/v1/reservas/{id},22431,16845,6,13.471437254192233,2.9868130004615523,2932.5676709995605,275.4875395657795,6.231451293209837,4.6796307357728,6,9,12,13,19,32,73,130,540,1800,2900
POST,POST /api/v1/auth/login,50,0,12000.0,11751.915885140044,4791.66636300215,15385.677170001145,2282.0,0.013890266357295343,0.0,12000,13000,14000,14000,15000,15000,15000,15000,15000,15000,15000
,Aggregated,89180,66965,6,20.491905066595507,2.966159998322837,15385.677170001145,357.82702399641175,24.774679074871973,18.603233732325652,6,9,12,14,20,33,77,140,1300,15000,15000
