Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,GET /api/v1/reservas,6991,0,12,46.894261951418535,8.008980999875348,3244.139834001544,105.0,23.508799567315407,0.0,12,14,16,17,27,87,510,1000,2700,3200,3200
POST,POST /api/v1/auth/login,50,0,11000.0,9324.138441760006,1564.2849460018624,12307.001827000931,2086.0,0.16813617198766562,0.0,11000,11000,11000,11000,12000,12000,12000,12000,12000,12000,12000
,Aggregated,7041,0,12,112.77442229660105,8.008980999875348,12307.001827000931,119.06760403351797,23.676935739303072,0.0,12,14,16,17,29,110,800,2200,12000,12000,12000
