Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,GET /api/v1/reservas,7164,0,12,25.31355077709345,8.151400001224829,955.2295450012025,105.0,23.95624742585692,0.0,12,13,15,17,27,58,260,410,750,960,960
POST,POST /api/v1/auth/login,50,0,7900.0,7436.481464520258,3935.467377999885,9900.984225001594,2086.0,0.16719882346354634,0.0,8000,8600,8800,8900,9500,9600,9900,9900,9900,9900,9900
,Aggregated,7214,0,12,76.68011519172592,8.151400001224829,9900.984225001594,118.73024674244525,24.123446249320462,0.0,12,13,15,17,29,69,340,570,9100,9900,9900
