Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,GET /api/v1/reservas,66937,50272,6,13.498118512058943,2.8910600012750365,2821.107055999164,384.58537131930024,18.595980580689254,13.966223997974367,6,9,12,14,20,30,58,100,810,2200,2800
GET,GET /api/v1/reservas/{id},22098,16605,6,13.01724165675486,3.044246997887967,3703.1244540012267,275.0613177663137,6.13911556944696,4.613087792138057,6,9,12,13,19,28,56,93,780,2700,3700
POST,POST /api/v1/auth/login,50,0,14000.0,13084.07455456021,5657.050993999292,16167.580458000884,2282.0,0.013890658814026065,0.0,14000,14000,15000,15000,16000,16000,16000,16000,16000,16000,16000
,Aggregated,89085,66877,6,20.71484865803066,2.8910600012750365,16167.580458000884,358.48230341808386,24.748986808950242,18.579311790112424,6,9,12,14,20,30,59,110,1300,15000,16000
